"name"	"longitude"	"latitude"	"prov"	"date"	"key"	"subspecies"
"Vireo bellii Audubon, 1844"	"-91.876639"	"34.889519"	"gbif"	2023-05-27	"4145548553"	"unknown"
"Vireo bellii Audubon, 1844"	"-103.006059"	"42.822535"	"gbif"	2023-05-24	"4127040717"	"unknown"
"Vireo bellii Audubon, 1844"	"-87.211519"	"38.981818"	"gbif"	2023-05-27	"4126857556"	"unknown"
"Vireo bellii pusillus Coues, 1866"	"-118.237392"	"34.063879"	"gbif"	2023-05-27	"4129925678"	"unknown"
"Vireo bellii Audubon, 1844"	"-115.967567"	"31.119272"	"gbif"	2023-05-25	"4127117836"	"unknown"
"Vireo bellii pusillus Coues, 1866"	"-115.967666"	"31.119078"	"gbif"	2023-05-25	"4127072783"	"unknown"
"Vireo bellii arizonae Ridgway, 1903"	"-110.760226"	"31.539036"	"gbif"	2023-05-28	"4129832611"	"unknown"
"Vireo bellii Audubon, 1844"	"-98.442325"	"30.88164"	"gbif"	2023-05-28	"4127354467"	"unknown"
"Vireo bellii Audubon, 1844"	"-99.804217"	"30.445786"	"gbif"	2023-05-02	"4127462521"	"unknown"
"Vireo bellii Audubon, 1844"	"-92.450485"	"38.8636"	"gbif"	2023-05-26	"4127347662"	"unknown"
"Vireo bellii arizonae Ridgway, 1903"	"-111.042049"	"31.611609"	"gbif"	2023-05-29	"4129707845"	"unknown"
"Vireo bellii arizonae Ridgway, 1903"	"-111.041394"	"31.611018"	"gbif"	2023-05-29	"4129715528"	"unknown"
"Vireo bellii Audubon, 1844"	"-97.853544"	"31.830469"	"gbif"	2023-05-29	"4126935116"	"unknown"
"Vireo bellii Audubon, 1844"	"-92.768825"	"41.121402"	"gbif"	2023-05-29	"4127103958"	"unknown"
"Vireo bellii Audubon, 1844"	"-106.89668"	"33.781528"	"gbif"	2023-05-19	"4127205122"	"unknown"
"Vireo bellii Audubon, 1844"	"-98.600335"	"30.767292"	"gbif"	2023-05-27	"4127106719"	"unknown"
"Vireo bellii Audubon, 1844"	"-89.811428"	"35.12999"	"gbif"	2023-05-28	"4129674521"	"unknown"
"Vireo bellii Audubon, 1844"	"-89.219864"	"37.85749"	"gbif"	2023-05-30	"4126859734"	"unknown"
"Vireo bellii Audubon, 1844"	"-100.574274"	"30.252872"	"gbif"	2023-05-29	"4127188558"	"unknown"
"Vireo bellii Audubon, 1844"	"-100.546409"	"26.588807"	"gbif"	2023-05-28	"4127234206"	"unknown"
"Vireo bellii Audubon, 1844"	"-87.167348"	"38.988941"	"gbif"	2023-05-27	"4129838769"	"unknown"
"Vireo bellii Audubon, 1844"	"-92.960384"	"44.795531"	"gbif"	2023-05-29	"4127310359"	"unknown"
"Vireo bellii Audubon, 1844"	"-90.704557"	"38.703271"	"gbif"	2023-05-13	"4129889605"	"unknown"
"Vireo bellii Audubon, 1844"	"-90.704557"	"38.703271"	"gbif"	2023-05-13	"4129669650"	"unknown"
"Vireo bellii Audubon, 1844"	"-110.710151"	"32.335003"	"gbif"	2023-05-28	"4129914053"	"unknown"
"Vireo bellii Audubon, 1844"	"-109.141449"	"31.913703"	"gbif"	2023-05-21	"4129814737"	"unknown"
"Vireo bellii pusillus Coues, 1866"	"-118.070768"	"33.735772"	"gbif"	2023-05-31	"4129884663"	"unknown"
"Vireo bellii pusillus Coues, 1866"	"-118.126343"	"33.619259"	"gbif"	2023-05-31	"4129958555"	"unknown"
"Vireo bellii pusillus Coues, 1866"	"-117.925683"	"33.77512"	"gbif"	2023-05-28	"4129724807"	"unknown"
"Vireo bellii Audubon, 1844"	"-110.004714"	"27.445186"	"gbif"	2023-05-28	"4130011714"	"unknown"
"Vireo bellii pusillus Coues, 1866"	"-118.241798"	"34.180916"	"gbif"	2023-05-24	"4130128922"	"unknown"
"Vireo bellii Audubon, 1844"	"-96.568686"	"38.463131"	"gbif"	2023-05-18	"4130173146"	"unknown"
"Vireo bellii Audubon, 1844"	"-117.938169"	"33.663398"	"gbif"	2023-05-28	"4129887706"	"unknown"
"Vireo bellii Audubon, 1844"	"-96.576482"	"38.460212"	"gbif"	2023-05-12	"4130018546"	"unknown"
"Vireo bellii Audubon, 1844"	"-95.871019"	"38.500447"	"gbif"	2023-05-14	"4130228924"	"unknown"
