"Longitude" "Latitude" "wc2.1_10m_bio_1" "wc2.1_10m_bio_2" "wc2.1_10m_bio_3" "wc2.1_10m_bio_4" "wc2.1_10m_bio_5" "wc2.1_10m_bio_6" "wc2.1_10m_bio_7" "wc2.1_10m_bio_8" "wc2.1_10m_bio_9" "wc2.1_10m_bio_10" "wc2.1_10m_bio_11" "wc2.1_10m_bio_12" "wc2.1_10m_bio_13" "wc2.1_10m_bio_14" "wc2.1_10m_bio_15" "wc2.1_10m_bio_16" "wc2.1_10m_bio_17" "wc2.1_10m_bio_18" "wc2.1_10m_bio_19" "occ"
"2:571" -91.89 15.02 13.36803150177 12.7510623931885 74.9720687866211 92.12890625 21.2767505645752 4.26900005340576 17.0077514648438 13.7525415420532 12.0449171066284 14.2671670913696 12.0449171066284 1760 342 8 87.2184143066406 815 36 764 36 1
"2:572" -100.01 17.2 24.1625938415527 11.4877710342407 75.9609985351562 100.591064453125 31.5464992523193 16.4232501983643 15.1232490539551 24.5558757781982 24.1035003662109 25.3284168243408 22.7809162139893 1416 312 4 107.371269226074 858 20 336 33 1
"2:573" -98.78 17.57 21.3196449279785 14.4953746795654 71.4312973022461 139.08757019043 31.6340007781982 11.3412504196167 20.2927513122559 21.9549579620361 20.441499710083 23.0605411529541 19.5811672210693 1212 249 6 105.660957336426 732 26 338 33 1
"2:574" -103.89 19.65 22.9362812042236 17.0725631713867 68.7771911621094 192.486618041992 34.7417488098145 9.91874980926514 24.822998046875 24.3265419006348 21.8358745574951 24.9028739929199 20.2632083892822 759 174 3 102.588851928711 466 17 323 51 1
"2:575" -88.24 21.41 25.8007698059082 12.9603328704834 71.1715240478516 181.157669067383 34.5252494812012 16.3152503967285 18.2099990844727 27.3265419006348 25.1419162750244 27.6184997558594 23.2785415649414 1030 172 27 59.1572914123535 440 95 340 144 1
"2:576" -99.21 18.92 20.6063537597656 14.2781667709351 67.7171783447266 163.153076171875 31.3554992675781 10.2705001831055 21.0849990844727 21.2567920684814 18.6432495117188 22.7260837554932 18.6432495117188 1095 225 5 107.301765441895 664 23 303 23 1
"2:577" -91.02 15.34 15.1548852920532 12.5644369125366 71.2279815673828 133.106994628906 23.8242492675781 6.18450021743774 17.6397495269775 16.1386661529541 14.02512550354 16.5277080535889 13.3120832443237 1964 333 45 68.4820556640625 880 144 566 160 1
"2:578" -88.9 14.14 23.6455097198486 11.3538961410522 73.5546493530273 95.1784515380859 31.84375 16.4077491760254 15.4360008239746 23.7021675109863 22.8456249237061 25.0338325500488 22.5964164733887 1786 329 4 92.0802764892578 908 18 292 49 1
"2:579" -90.01 14.93 24.8153228759766 9.51785469055176 68.9162673950195 112.898025512695 31.9055004119873 18.0947494506836 13.8107509613037 25.2014999389648 24.140209197998 26.1166248321533 23.3457088470459 1299 261 12 87.8416213989258 648 40 411 80 1
"2:580" -87.82 21.26 25.3886032104492 13.4725828170776 71.0298309326172 187.790832519531 34.3870010375977 15.4195003509521 18.9675006866455 27.1197490692139 24.4461250305176 27.2435417175293 22.8183746337891 1034 156 35 53.2573204040527 418 116 346 136 1
"2:581" -87.17 13.75 23.7214279174805 11.2978954315186 73.0404434204102 94.544548034668 31.8007507324219 16.3327503204346 15.4680004119873 23.7924156188965 23.2726249694824 24.8294162750244 22.4632911682129 1328 269 7 88.0583648681641 630 29 247 73 1
"2:582" -87.42 14.35 18.3844165802002 10.685583114624 65.9481735229492 166.391372680664 26.648250579834 10.4452495574951 16.2030010223389 19.0026245117188 17.1412086486816 20.1895008087158 16.1027088165283 1259 223 16 74.0744934082031 524 63 448 85 1
"2:583" -105.19 20.52 23.3441848754883 12.9826946258545 68.4372634887695 241.898574829102 31.2561702728271 12.2859573364258 18.9702129364014 26.0082263946533 22.1927661895752 26.0082263946533 20.3566665649414 1287 323 2 120.570198059082 928 12 928 40 1
"2:584" -85.82 15.89 27.4753284454346 9.33479785919189 67.9823226928711 150.271926879883 34.4245452880859 20.6933326721191 13.7312126159668 26.4859085083008 28.2814140319824 28.9588394165039 25.3543434143066 1785 274 56 46.1511878967285 729 188 381 469 1
"2:585" -101.46 19.14 23.2418441772461 16.8403129577637 66.9881286621094 183.182861328125 35.7827491760254 10.643500328064 25.1392478942871 23.4684162139893 23.3366241455078 25.7425422668457 21.0230827331543 932 242 3 117.493453979492 625 14 198 25 1
"2:586" -86.68 14.03 22.3811874389648 10.9007501602173 66.7100143432617 150.778289794922 30.6102504730225 14.2697496414185 16.3404998779297 22.8854579925537 21.2555408477783 24.0518760681152 20.3468322753906 1091 185 15 74.1144104003906 483 53 339 70 1
"2:587" -86.85 14.41 21.7565727233887 10.7716045379639 64.9899978637695 167.69660949707 30.2320003509521 13.6577501296997 16.5742492675781 22.2414989471436 20.5300426483154 23.6546669006348 19.4829177856445 1124 172 14 66.7089004516602 462 61 360 88 1
"2:588" -86.41 15.12 22.5873546600342 10.3357915878296 65.794303894043 161.150100708008 30.5384998321533 14.8292503356934 15.70924949646 23.0397090911865 22.716625213623 24.4309158325195 20.4062919616699 1369 203 20 59.3662948608398 560 85 366 147 1
"2:589" -86.57 14.86 22.6187286376953 10.320125579834 65.5048446655273 160.564575195312 30.6492500305176 14.8944997787476 15.75475025177 23.0386257171631 22.8084583282471 24.4724998474121 20.4629993438721 1403 211 20 60.9748382568359 578 83 386 145 1
"2:590" -89.9 14.92 25.2451763153076 9.76172924041748 69.4377212524414 113.897811889648 32.5839996337891 18.525749206543 14.0582504272461 25.6004581451416 24.6215419769287 26.5538749694824 23.7659587860107 1139 233 6 92.1648178100586 590 26 364 57 1
"2:591" -94.94 16.54 26.3791770935059 9.75977039337158 62.8699340820312 162.377639770508 34.4862480163574 18.9624996185303 15.5237483978271 27.246374130249 24.8016662597656 28.1605415344238 24.1382923126221 1054 255 7 102.946449279785 606 27 286 37 1
"2:592" -86.37 14.69 22.8604278564453 10.6019792556763 66.3671035766602 158.508377075195 30.9587497711182 14.9840002059937 15.9747495651245 23.2836666107178 23.0340423583984 24.704833984375 20.7312507629395 1268 186 17 60.0297317504883 507 70 343 138 1
"2:593" -85.7 14.14 22.9568538665771 10.127124786377 69.8133544921875 128.216094970703 30.2255001068115 15.7194995880127 14.5060005187988 23.6761665344238 22.9217090606689 24.4079170227051 21.1908340454102 1722 263 29 59.7255210876465 739 116 435 220 1
"2:594" -89.65 14.55 22.8491554260254 10.5846462249756 70.6762161254883 108.170936584473 30.7845001220703 15.8082504272461 14.9762496948242 23.3117084503174 22.4200000762939 24.1770420074463 21.4692916870117 1139 230 2 96.170166015625 604 17 140 33 1
"2:595" -89.37 20.66 25.7671871185303 14.2798328399658 66.9730834960938 206.666839599609 36.5537490844727 15.2320003509521 21.3217487335205 27.0493335723877 23.8357925415039 27.949291229248 22.9414176940918 1086 189 25 69.933708190918 525 88 273 97 1
"2:596" -89.67 21.07 25.9714488983154 11.9966039657593 66.2164764404297 195.38525390625 34.9775009155273 16.8602504730225 18.1172504425049 27.3135013580322 25.5187911987305 27.9610004425049 23.2587089538574 836 150 20 67.3088912963867 386 64 291 95 1
"2:597" -88.18 14.26 18.5037078857422 10.9193754196167 68.9920654296875 129.088684082031 26.6655006408691 10.8385000228882 15.827000617981 19.084041595459 16.7900829315186 19.900333404541 16.775541305542 1639 328 7 90.7069320678711 790 31 554 69 1
"2:598" -94.65 16.26 27.4853992462158 11.095666885376 69.9989166259766 139.532791137695 34.9255981445312 19.0743999481201 15.8511981964111 28.2567329406738 25.5181999206543 28.9582004547119 25.5181999206543 1042 258 0 116.665428161621 650 4 317 4 1
"2:599" -90.21 14.8 21.7599792480469 9.8318338394165 70.1760101318359 109.193542480469 28.9317493438721 14.9215002059937 14.0102491378784 22.3702926635742 21.0786247253418 22.9905414581299 20.3139591217041 1320 277 5 94.3247222900391 664 23 446 52 1
"2:600" -88.85 21.28 25.6984577178955 13.4302082061768 69.8743896484375 187.498626708984 35.0907516479492 15.87024974823 19.2205009460449 27.0420417785645 25.2267913818359 27.5752906799316 23.0820407867432 939 163 21 64.9502487182617 426 80 331 120 1
"2:601" -87.6 20.78 25.3966884613037 12.6572914123535 71.2595062255859 184.889862060547 33.6040000915527 15.8417501449585 17.7622489929199 26.6605415344238 24.3816242218018 27.3149185180664 22.8919162750244 1221 193 45 54.1765632629395 520 140 445 150 1
"2:602" -90.18 20.11 26.5614585876465 13.054666519165 66.7783432006836 194.110000610352 36.351001739502 16.8017501831055 19.5492515563965 27.7298316955566 26.2728328704834 28.6415424346924 23.9172916412354 1136 223 18 80.3949890136719 583 61 269 83 1
"2:603" -99.74 19.2 12.1136150360107 15.3464374542236 70.2732009887695 167.945663452148 22.3589992523193 0.520749986171722 21.838249206543 13.4682493209839 9.74829196929932 13.7649164199829 9.74829196929932 991 196 11 91.2150726318359 555 40 283 40 1
"2:604" -96.74 16.48 20.8805313110352 14.397271156311 73.6263809204102 110.024116516113 30.4554996490479 10.9010000228882 19.554500579834 21.3390827178955 19.5422077178955 22.2051239013672 19.4698333740234 772 168 3 93.4125747680664 420 15 292 21 1
"2:605" -98.71 17.46 19.7333641052246 14.2104377746582 71.4128189086914 135.039413452148 29.7660007476807 9.86699962615967 19.8990020751953 19.9893341064453 18.8859577178955 21.4304161071777 18.0347080230713 1286 261 7 104.693778991699 771 29 357 39 1
"2:606" -85.91 15.06 23.1642913818359 10.5843744277954 67.3960113525391 157.637588500977 31.09375 15.3889999389648 15.7047500610352 24.0951671600342 23.2710838317871 24.949499130249 21.0272083282471 1285 184 22 55.651969909668 492 89 348 153 1
"2:607" -98.51 17.66 23.3644905090332 14.8499374389648 69.6918487548828 157.704483032227 34.2217483520508 12.9137496948242 21.3079986572266 23.8977928161621 21.6071662902832 25.4655838012695 21.4802093505859 947 203 4 104.984092712402 576 18 272 21 1
"2:608" -98.38 17.58 23.0432395935059 15.2455625534058 68.8808059692383 166.41731262207 34.3440017700195 12.2107496261597 22.1332511901855 23.5884170532227 21.2075424194336 25.2582511901855 21.0496654510498 926 194 3 103.992134094238 560 16 280 18 1
"2:609" -90.01 20.89 26.3127193450928 12.5031871795654 69.0707473754883 182.274551391602 35.263500213623 17.1614990234375 18.1020011901855 27.5701675415039 25.9139175415039 28.1553325653076 23.7731246948242 814 148 14 73.3772735595703 396 52 297 80 1
"2:610" -94.35 16.4 27.7726764678955 13.4717292785645 71.3006896972656 126.887413024902 36.8332481384277 17.9389991760254 18.8942489624023 28.1398334503174 26.13450050354 29.3107089996338 26.13450050354 1121 286 1 112.172401428223 677 11 346 11 1
"2:611" -103.73 20.57 20.6202812194824 18.4347705841064 63.4145584106445 270.308807373047 34.8317489624023 5.76149988174438 29.0702495574951 22.8862075805664 20.0405426025391 23.5416660308838 17.0004577636719 763 195 2 113.97119140625 512 15 366 34 1
"2:612" -102.97 19.89 17.6884174346924 15.1831665039062 63.2309226989746 231.348754882812 29.4834995269775 5.47125005722046 24.0122489929199 19.5569171905518 17.2625827789307 20.2629165649414 14.5437917709351 888 208 6 102.437370300293 549 24 216 46 1
"2:613" -90.19 20.74 26.5770511627197 12.8188543319702 71.1476821899414 171.703659057617 35.4544982910156 17.4372501373291 18.0172481536865 27.8074169158936 26.1317501068115 28.2954998016357 24.1652908325195 791 142 10 78.0018463134766 397 40 302 72 1
"2:614" -88.33 14.98 24.3198642730713 11.6490201950073 71.6157684326172 136.341720581055 32.9837493896484 16.7177505493164 16.265998840332 24.9159164428711 24.5462913513184 25.8926239013672 22.5761260986328 1669 286 29 67.9879913330078 734 113 445 231 1
"2:615" -89.75 21.13 25.9714488983154 11.9966039657593 66.2164764404297 195.38525390625 34.9775009155273 16.8602504730225 18.1172504425049 27.3135013580322 25.5187911987305 27.9610004425049 23.2587089538574 836 150 20 67.3088912963867 386 64 291 95 1
"2:616" -86.54 15.18 22.5973014831543 10.0088958740234 66.2434997558594 162.472381591797 30.2299995422363 15.1207504272461 15.1092491149902 23.1307506561279 22.6266670227051 24.4078330993652 20.3836669921875 1320 200 26 55.994384765625 531 99 353 154 1
"2:617" -88.55 15.22 24.2667293548584 10.6192502975464 68.2262802124023 156.388458251953 32.4692497253418 16.9044990539551 15.5647506713867 25.4233741760254 24.1897506713867 25.9033336639404 22.138916015625 1547 270 31 63.240535736084 668 115 420 184 1
"2:618" -89.72 20.74 25.9843235015869 13.6443958282471 67.5958709716797 197.573287963867 36.1435012817383 15.9582500457764 20.1852512359619 27.2129592895508 25.6587505340576 28.0626678466797 23.277416229248 1056 183 23 73.2917556762695 524 73 254 94 1
"2:619" -92.56 16.46 23.8505001068115 13.2431669235229 65.3354415893555 171.186782836914 33.9809989929199 13.7115001678467 20.2694988250732 24.4202919006348 22.5952491760254 25.9131240844727 21.6263332366943 1313 286 5 97.1615219116211 686 23 427 24 1
"2:620" -88 20.66 25.6371974945068 13.4806880950928 71.4407348632812 182.022033691406 34.5634994506836 15.6937503814697 18.8697490692139 26.7131671905518 23.6409587860107 27.5397510528564 23.1744594573975 1132 175 43 55.9706726074219 478 132 372 135 1
"2:621" -89.84 15.01 16.2558536529541 8.48283290863037 68.7049865722656 122.347663879395 22.5515003204346 10.2047500610352 12.3467502593994 17.0948753356934 15.2439584732056 17.5378341674805 14.5943336486816 1789 294 43 64.354133605957 790 153 510 181 1
"2:622" -86.81 21.13 26.2661991119385 9.82999992370605 64.5013122558594 198.126205444336 33.4832000732422 18.243200302124 15.2399997711182 27.716667175293 24.9870662689209 28.4562664031982 23.653865814209 1234 195 39 49.1246147155762 502 138 393 187 1
"2:623" -100.24 17.33 23.9304370880127 11.4236669540405 77.1712875366211 92.2696380615234 31.1655006408691 16.3624992370605 14.8030014038086 24.2887916564941 23.8837909698486 24.9949588775635 22.6654586791992 1503 335 5 105.489166259766 893 22 354 36 1
"2:624" -86.82 13.82 24.3055839538574 11.2575836181641 71.2133407592773 105.347412109375 32.3992500305176 16.5909996032715 15.8082504272461 24.4473743438721 23.6696243286133 25.5315837860107 22.9351253509521 911 174 7 85.7649841308594 426 26 166 59 1
"2:625" -88.42 14.42 19.0378341674805 10.5457077026367 67.6202011108398 143.327453613281 27.2272491455078 11.6317501068115 15.5954990386963 19.6212921142578 18.1499176025391 20.6411666870117 17.1280841827393 1489 287 15 84.8931579589844 699 49 497 97 1
"2:626" -103.02 20.25 19.6510009765625 11.5797910690308 60.5257759094238 240.251998901367 28.6632499694824 9.53125 19.1319999694824 21.8536682128906 18.6927509307861 22.113166809082 16.2908325195312 839 214 3 111.89372253418 555 16 409 45 1
"2:627" -104.93 19.6 24.7720317840576 14.1291456222534 69.9151077270508 185.407867431641 33.3860015869141 13.1770000457764 20.2090015411377 26.5965003967285 22.8798751831055 26.8599586486816 22.4291667938232 1207 311 2 114.507415771484 833 12 659 40 1
"2:628" -105.13 20 24.3346347808838 13.5697288513184 69.7340774536133 207.382583618164 32.5247497558594 13.0655002593994 19.45924949646 26.4869995117188 23.3295841217041 26.6363754272461 21.7384586334229 1099 274 3 114.812858581543 767 13 613 38 1
"2:629" -96.13 15.74 27.1171417236328 9.9145565032959 72.8062896728516 89.6990814208984 33.6740493774414 20.0563297271729 13.6177196502686 27.6575946807861 25.8812236785889 28.146411895752 25.8812236785889 1214 273 4 107.04972076416 680 15 384 15 1
"2:630" -89.72 19.76 25.8444690704346 13.683479309082 65.7314453125 209.710311889648 36.2350006103516 15.4177503585815 20.8172492980957 27.1350841522217 23.943042755127 28.0685424804688 22.9913749694824 1097 208 23 73.6729888916016 528 76 280 84 1
"2:631" -89.86 19.58 25.81028175354 13.3651037216187 64.8941116333008 213.811599731445 36.1372489929199 15.5419998168945 20.5952491760254 27.1147499084473 23.8163757324219 28.1010837554932 22.9066257476807 1146 222 22 75.1595764160156 555 77 289 83 1
"2:632" -86.15 13.91 22.9827194213867 10.8658542633057 69.4514617919922 133.585266113281 30.8139991760254 15.1687498092651 15.6452493667603 23.7013339996338 22.9085845947266 24.4950408935547 21.1479167938232 1486 222 21 64.6553421020508 624 88 393 158 1
"2:633" -87.42 14.25 19.1825408935547 11.1944169998169 66.8832473754883 158.335052490234 27.7212505340576 10.9840002059937 16.7372512817383 20.498291015625 18.0045833587646 20.8711242675781 17.0178337097168 1182 221 13 80.2322311401367 508 45 442 57 1
"2:634" -89.68 15.12 19.0161151885986 8.67181205749512 68.8608016967773 121.410530090332 25.5359992980957 12.9427499771118 12.5932493209839 19.8258743286133 18.0759582519531 20.33424949646 17.402624130249 1788 301 38 71.7368927001953 838 125 511 142 1
"2:635" -92.51 16.3 24.4225311279297 12.9951877593994 65.5718154907227 164.108352661133 34.335750579834 14.5174999237061 19.8182506561279 24.916166305542 22.2932910919189 26.4127502441406 22.2932910919189 1354 294 3 100.701683044434 731 13 435 13 1
"2:636" -96.3 15.92 24.4089374542236 11.0270833969116 78.4231872558594 80.8771820068359 31.1124992370605 17.0515003204346 14.060998916626 24.8074989318848 23.2927913665771 25.3032913208008 23.2927913665771 1329 286 5 102.378936767578 732 22 419 22 1
"2:637" -100.39 18.37 26.9950523376465 15.0773544311523 64.4917068481445 199.099685668945 39.078498840332 15.6997499465942 23.3787498474121 26.28737449646 27.996166229248 29.8622913360596 25.0943756103516 1135 258 2 117.530052185059 751 10 256 29 1
"2:638" -90.3 20.99 26.4159030914307 12.0072231292725 69.8084182739258 179.315780639648 34.8369331359863 17.636682510376 17.2002506256104 27.7959804534912 25.8102188110352 28.2023029327393 23.8876037597656 732 135 10 75.9887390136719 363 41 268 72 1
"2:639" -89.9 20.98 26.1426868438721 12.7910003662109 67.9793853759766 190.151123046875 35.4689979553223 16.6529998779297 18.8159980773926 27.4084167480469 25.7608337402344 28.0829582214355 23.5063343048096 920 166 19 72.6637802124023 448 64 336 86 1
"2:640" -90.06 15.39 17.9428234100342 9.19156265258789 69.1224822998047 130.314544677734 24.6625003814697 11.3649997711182 13.2975006103516 18.7102088928223 17.8974170684814 19.3121662139893 16.1542911529541 2693 424 85 55.5212097167969 1118 271 646 348 1
